Avg Host Node1 CPU Usage,Host Node1 CPU 0 Usage,Host Node1 CPU 1 Usage,Avg Host Node2 CPU Usage,Host Node2 CPU 0 Usage,Host Node2 CPU 1 Usage,checkoutservice CPU Usage,currencyservice CPU Usage,emailservice CPU Usage,frontend 1 CPU Usage,frontend 2 CPU Usage,loadgenerator CPU Usage,paymentservice CPU Usage,productcatalogservice CPU Usage,recommendationservice 1 CPU Usage,recommendationservice 2 CPU Usage,redis-cart CPU Usage,shippingservice CPU Usage,Average Response Time,Median Response Time,Current Response Time Percentile 95,Current Response Time Percentile 50,Number of Users,current_rps GET /,current_rps GET /cart,current_rps GET /product/0PUK6V6EV0,current_rps GET /product/1YMWWN1N4O,adservice CPU Usage,current_rps GET /product/2ZYFJ3GM2N,current_rps GET /product/66VCHSJNUP,current_rps GET /product/6E92ZMYYFZ,current_rps GET /product/9SIQT8TOJO,current_rps GET /product/L9ECAV7KIM,current_rps GET /product/LS4PSXUNUM,current_rps GET /product/OLJCESPC7Z,current_rps POST /cart,current_rps POST /cart/checkout,current_rps POST /setCurrency,current_rps Aggregated,StressNG 1 CPU Usage,StressNG 2 CPU Usage
39.4,37.8,41.0,36.2,36.8,35.6,0.00707,0.0203,0.0342,0.00863,0.00706,6.4,0.0105,0.00653,0.0397,0.0385,0.238,0.0103,7.3,5,17,5,400,3.8,10.3,5.6,6.0,0.0315,5.7,5.2,4.5,6.2,6.3,5.4,5.4,11.0,3.6,8.0,87.0,0,0
41.1,43.4,38.8,32.4,30.2,34.6,0.0072,0.0201,0.0344,0.00814,0.00712,6.37,0.0104,0.00608,0.0396,0.0387,0.24,0.0103,7.3,5,18,5,400,4.4,10.7,5.3,6.3,0.0322,5.6,5.4,4.6,6.2,6.3,3.9,5.5,11.8,3.6,8.3,87.9,0,0
40.1,37.2,43.0,34.6,31.0,38.2,0.00721,0.021,0.0344,0.00884,0.00703,6.57,0.0104,0.00665,0.0386,0.0388,0.239,0.0104,7.26,5,19,5,400,5.0,11.6,6.0,6.9,0.032,5.2,4.9,5.8,5.6,5.3,4.2,6.3,11.9,3.4,7.6,89.7,0,0
39.4,38.6,40.2,36.0,34.8,37.2,0.00761,0.0172,0.0343,0.00804,0.00716,7.01,0.00961,0.00688,0.0387,0.0391,0.239,0.0105,7.26,5,19,5,400,4.3,13.1,6.8,5.7,0.0322,5.3,4.1,5.2,5.8,4.5,5.1,5.3,10.6,3.5,6.5,85.8,0,0
40.3,37.8,42.8,33.4,32.0,34.8,0.00719,0.0181,0.0346,0.00795,0.00763,7.33,0.0104,0.00688,0.0396,0.0394,0.238,0.0105,7.24,5,19,5,400,3.4,10.7,7.5,4.5,0.0327,5.7,5.8,4.7,6.7,5.2,5.5,6.1,11.7,4.3,6.2,88.0,0,0
41.2,40.8,41.6,35.8,38.6,33.0,0.00709,0.0181,0.0349,0.00751,0.00725,7.69,0.00961,0.00635,0.0407,0.0392,0.241,0.012,7.27,5,20,5,400,3.4,11.7,6.1,5.0,0.0319,6.1,6.4,5.8,6.8,5.2,5.5,5.8,11.7,4.5,7.1,91.1,0,0
39.2,40.2,38.2,32.3,36.4,28.2,0.00774,0.0125,0.0325,0.00733,0.00749,2.15,0.00925,0.00687,0.0407,0.0373,0.242,0.0114,6.47,5,18,5,200,42.2,6.0,2.0,3.8,0.0329,3.6,3.2,3.4,4.2,4.0,3.4,3.8,6.0,2.0,6.0,93.6,0,0
35.3,37.0,33.6,34.1,37.8,30.4,0.00766,0.0115,0.0325,0.00733,0.00708,2.23,0.00925,0.00649,0.0406,0.0372,0.239,0.0114,6.58,5,19,5,200,22.0,5.0,2.0,2.7,0.0328,3.4,3.2,2.7,4.1,3.5,2.8,3.2,5.5,1.7,4.7,66.5,0,0
36.0,39.8,32.2,34.1,37.6,30.6,0.00775,0.0125,0.0326,0.00675,0.0074,2.28,0.0092,0.00691,0.0414,0.037,0.237,0.0105,6.65,5,17,5,200,1.3,4.5,2.0,2.6,0.0331,3.0,2.9,3.0,3.4,3.1,2.8,2.9,5.7,2.3,3.8,43.3,0,0
32.8,34.0,31.6,32.8,32.2,33.4,0.00728,0.0125,0.0326,0.00666,0.0069,2.36,0.0092,0.00807,0.0401,0.0373,0.24,0.0111,6.58,5,16,5,200,1.6,4.5,2.4,3.5,0.0326,3.0,2.5,3.9,2.6,2.7,3.4,2.7,6.4,2.7,3.6,45.5,0,0
36.3,38.2,34.4,32.8,34.8,30.8,0.00781,0.0172,0.0327,0.00721,0.00681,2.46,0.00921,0.00807,0.0412,0.0373,0.241,0.0107,6.57,5,16,5,200,1.9,4.9,2.5,3.1,0.0324,2.8,2.8,4.2,2.8,2.4,3.9,1.8,5.7,2.1,3.5,44.4,0,0
32.1,29.4,34.8,32.5,29.6,35.4,0.00713,0.0163,0.0326,0.00674,0.00699,2.55,0.00921,0.00815,0.0411,0.0371,0.241,0.0102,6.61,5,18,5,200,1.3,5.8,2.6,3.0,0.0331,2.6,2.8,3.9,3.4,2.8,3.6,1.8,6.6,2.3,4.0,46.5,0,0
36.7,38.2,35.2,32.1,31.2,33.0,0.00765,0.0173,0.0328,0.00622,0.00706,2.63,0.00997,0.00815,0.0402,0.0373,0.24,0.0108,6.65,5,19,5,200,1.6,5.9,2.7,2.9,0.0323,3.1,3.0,3.3,3.0,2.7,2.9,2.2,7.2,2.3,5.0,47.8,0,0
33.3,33.4,33.2,34.1,38.0,30.2,0.00707,0.0173,0.0326,0.0066,0.0075,2.73,0.00921,0.00767,0.0398,0.0374,0.24,0.0112,6.72,5,19,5,200,1.6,6.1,2.7,2.2,0.0326,2.7,3.4,3.8,2.8,3.0,2.5,2.5,6.0,2.1,4.5,45.9,0,0
34.8,38.8,30.8,32.0,34.8,29.2,0.00872,0.0181,0.033,0.0066,0.00746,2.8,0.01,0.00814,0.0401,0.0372,0.24,0.0116,6.73,5,19,5,200,1.3,5.9,2.9,2.8,0.0326,2.4,3.2,3.0,3.0,2.8,2.3,2.5,5.5,2.3,2.8,42.7,0,0
35.6,36.2,35.0,34.4,33.6,35.2,0.00819,0.0168,0.0328,0.00534,0.00719,2.88,0.00924,0.00699,0.04,0.0371,0.24,0.0102,6.78,5,18,5,200,1.8,5.9,2.5,2.8,0.0321,2.7,3.1,2.7,2.4,2.4,3.2,2.5,6.0,2.5,3.1,43.6,0,0
33.7,33.6,33.8,33.4,35.2,31.6,0.0088,0.0168,0.0326,0.00673,0.00719,2.97,0.00925,0.00654,0.0389,0.037,0.24,0.00982,6.79,5,18,5,200,2.5,5.7,2.3,2.8,0.0316,3.0,2.8,2.9,2.5,2.3,2.8,3.5,6.2,2.4,3.5,45.2,0,0
32.4,34.2,30.6,32.7,32.2,33.2,0.00825,0.0168,0.0328,0.00667,0.00625,3.03,0.00925,0.00654,0.04,0.0372,0.24,0.00985,6.8,5,19,5,200,2.4,4.9,2.3,3.3,0.0324,3.2,3.1,2.9,3.1,1.8,2.3,3.7,5.8,2.0,3.4,44.2,0,0
34.2,36.8,31.6,34.7,31.4,38.0,0.00872,0.0173,0.0331,0.00651,0.00661,3.13,0.00921,0.00701,0.0399,0.0372,0.239,0.0103,6.82,5,18,5,200,1.9,6.2,2.4,2.9,0.0315,3.5,3.2,3.0,2.3,2.4,2.4,2.8,5.5,1.4,3.4,43.3,0,0
35.1,31.2,39.0,32.0,32.6,31.4,0.00851,0.0173,0.0327,0.00646,0.0067,3.2,0.00921,0.00653,0.0399,0.0374,0.239,0.0107,6.82,5,19,5,200,2.1,6.3,3.1,2.8,0.0321,3.7,2.8,2.6,1.6,3.1,2.3,2.6,5.6,1.5,3.3,43.4,0,0
34.6,32.6,36.6,32.7,36.2,29.2,0.00864,0.0171,0.0328,0.00652,0.00768,3.28,0.01,0.00696,0.0401,0.0377,0.239,0.0103,6.8,5,18,5,200,2.3,5.1,3.3,2.3,0.0323,3.1,3.3,3.1,1.7,3.2,2.8,3.0,5.8,2.0,2.9,43.9,0,0
34.4,34.2,34.6,32.9,34.4,31.4,0.00809,0.0162,0.0328,0.00652,0.00733,3.37,0.0105,0.00652,0.039,0.0374,0.239,0.0109,6.81,5,18,5,200,2.2,5.2,2.3,2.3,0.032,2.2,3.7,3.6,1.8,2.8,3.0,3.5,5.7,2.1,3.2,43.6,0,0
33.9,30.4,37.4,31.1,34.4,27.8,0.00748,0.0171,0.0329,0.00712,0.00756,3.52,0.0105,0.00703,0.04,0.0376,0.242,0.0107,6.78,5,18,5,200,2.1,5.9,1.3,2.6,0.0325,2.1,2.6,3.0,2.7,2.6,2.8,2.5,5.1,2.0,3.6,40.9,0,0
33.0,33.8,32.2,33.0,29.6,36.4,0.00729,0.0162,0.0328,0.00712,0.00685,3.69,0.00976,0.0065,0.0397,0.0376,0.24,0.0104,6.78,5,17,5,200,2.1,6.3,1.9,2.4,0.0324,2.9,2.0,2.3,3.1,3.1,2.7,2.0,5.1,1.7,3.6,41.2,0,0
36.8,36.4,37.2,33.5,31.8,35.2,0.00779,0.0171,0.0329,0.0069,0.00725,3.88,0.00976,0.00702,0.0399,0.0374,0.243,0.0103,6.79,5,20,5,200,1.6,5.6,2.6,2.7,0.0327,3.0,2.0,2.8,2.4,3.3,3.6,2.9,5.8,1.4,4.0,43.7,0,0
46.6,43.4,49.8,35.3,37.4,33.2,0.00789,0.0164,0.0331,0.00722,0.00757,3.63,0.0102,0.00625,0.0401,0.0378,0.238,0.00962,7.05,5,19,5,300,72.8,12.3,6.5,6.0,0.0318,3.25,5.75,8.5,5.75,4.0,4.0,7.25,12.3,4.0,8.0,160.0,0,0
36.3,34.8,37.8,32.8,29.6,36.0,0.00802,0.0108,0.0332,0.0076,0.00757,3.68,0.0094,0.00674,0.0391,0.0376,0.236,0.0105,7.1,5,20,5,300,36.2,9.33,5.0,5.11,0.0321,3.56,4.22,6.33,4.0,4.56,3.67,4.89,8.67,2.78,6.33,105.0,0,0
37.0,36.2,37.8,34.7,30.2,39.2,0.00867,0.0167,0.0334,0.00772,0.00696,3.78,0.0153,0.00613,0.0392,0.038,0.238,0.0109,7.03,5,19,5,300,4.9,8.8,4.3,5.0,0.0321,4.1,3.1,3.6,3.7,4.8,4.1,3.8,7.6,2.5,5.5,65.8,0,0
36.3,36.6,36.0,34.9,37.0,32.8,0.00815,0.0157,0.033,0.00772,0.00701,3.85,0.0146,0.00658,0.0401,0.0378,0.238,0.0112,7.05,5,18,5,300,3.2,9.9,4.2,4.6,0.0321,4.1,3.6,2.8,4.6,4.0,4.6,4.4,8.8,2.8,5.3,66.9,0,0
38.3,38.6,38.0,35.5,32.0,39.0,0.00881,0.0166,0.0332,0.00773,0.00694,3.89,0.0155,0.00658,0.0403,0.0377,0.242,0.0111,7.02,5,18,5,300,3.5,9.0,3.8,3.9,0.0317,4.0,4.5,3.7,4.5,4.5,3.5,4.8,8.4,2.8,4.9,65.8,0,0
35.1,35.2,35.0,34.1,32.0,36.2,0.00716,0.0157,0.033,0.00773,0.007,4.02,0.0147,0.00668,0.04,0.0377,0.237,0.0108,6.97,5,19,5,300,2.8,7.3,4.3,4.7,0.0326,4.1,4.1,4.5,4.8,4.6,3.2,4.6,8.3,3.0,4.8,65.1,0,0
37.5,38.0,37.0,33.4,31.8,35.0,0.0077,0.0157,0.0331,0.0073,0.00722,4.09,0.0155,0.00626,0.0399,0.0377,0.241,0.0116,6.93,5,18,5,300,2.5,7.4,4.3,5.3,0.0322,3.5,3.5,4.4,5.2,3.9,4.7,4.1,8.7,3.5,5.3,66.3,0,0
36.7,33.6,39.8,32.9,36.0,29.8,0.0071,0.0156,0.0333,0.00673,0.00722,4.13,0.0147,0.00626,0.0402,0.0381,0.238,0.0112,6.91,5,17,5,300,2.3,9.4,3.7,4.8,0.0325,3.6,4.5,4.1,5.0,4.3,4.6,3.8,8.1,3.0,6.2,67.4,0,0
37.4,37.2,37.6,34.2,28.8,39.6,0.0071,0.0165,0.0331,0.00736,0.0072,4.21,0.0155,0.00678,0.04,0.0377,0.239,0.0113,6.85,5,18,5,300,1.9,9.9,4.0,4.0,0.0321,4.7,3.7,4.7,4.7,3.6,2.8,3.3,7.6,3.1,6.2,64.2,0,0
35.5,36.0,35.0,34.0,33.4,34.6,0.00779,0.0151,0.033,0.00736,0.00723,4.31,0.0146,0.00631,0.04,0.0379,0.237,0.0117,6.87,5,19,5,300,2.2,8.0,5.5,3.9,0.0323,5.1,3.2,5.1,4.1,3.6,2.2,3.3,8.8,3.7,5.8,64.5,0,0
37.0,35.4,38.6,34.9,37.4,32.4,0.00744,0.0165,0.0333,0.00785,0.00724,4.41,0.0154,0.00671,0.0399,0.038,0.241,0.0113,6.9,5,19,5,300,2.6,7.4,5.2,4.2,0.0316,4.5,4.4,4.2,4.0,4.3,2.5,3.6,8.7,3.1,6.0,64.7,0,0
36.4,35.2,37.6,34.4,33.4,35.4,0.00732,0.0155,0.033,0.00733,0.00573,4.51,0.0146,0.00628,0.0398,0.0376,0.236,0.0108,6.9,5,18,5,300,2.7,8.0,4.0,4.0,0.0318,4.0,4.2,3.5,4.3,4.9,3.5,4.5,8.2,2.5,6.1,64.4,0,0
37.1,35.0,39.2,33.7,33.6,33.8,0.00799,0.0155,0.0331,0.00733,0.00827,4.59,0.0141,0.00686,0.0398,0.0376,0.241,0.0103,6.88,5,16,5,300,2.7,8.4,4.0,4.0,0.0315,3.8,4.2,3.9,3.7,5.0,5.1,4.8,9.0,2.4,5.5,66.5,0,0
35.7,34.0,37.4,33.1,35.2,31.0,0.00735,0.0155,0.0331,0.00721,0.00785,4.67,0.0149,0.00635,0.0397,0.0375,0.236,0.0108,6.88,5,17,5,300,2.8,9.0,3.9,5.2,0.0312,4.4,4.7,3.5,3.3,4.3,5.0,3.9,9.3,3.1,5.5,67.9,0,0
37.0,37.0,37.0,33.8,39.2,28.4,0.00783,0.0164,0.0331,0.00758,0.00785,4.66,0.0149,0.00683,0.04,0.0377,0.241,0.0108,6.89,5,18,5,300,3.1,8.9,4.0,4.8,0.031,5.4,4.1,3.8,3.5,4.2,4.2,3.5,8.4,2.3,4.8,65.0,0,0
36.2,34.4,38.0,34.1,34.8,33.4,0.00732,0.0155,0.0329,0.00714,0.00803,4.82,0.0149,0.00631,0.0399,0.0378,0.237,0.0113,6.91,5,18,5,300,4.1,8.9,4.1,4.1,0.0319,5.0,3.7,4.0,3.6,4.0,3.8,3.8,7.9,1.6,5.1,63.7,0,0
37.3,34.0,40.6,33.6,28.4,38.8,0.00827,0.0164,0.0333,0.00755,0.0084,4.94,0.0157,0.00696,0.0388,0.0376,0.24,0.0109,6.93,5,19,5,300,3.4,7.9,5.2,4.2,0.0314,4.5,4.7,3.8,4.0,3.5,4.1,3.7,8.8,2.9,5.2,65.9,0,0
37.7,36.2,39.2,33.6,34.0,33.2,0.00819,0.0164,0.0332,0.00733,0.00798,5.18,0.0159,0.00652,0.0399,0.0378,0.236,0.011,6.93,5,19,5,300,2.3,7.3,5.7,3.6,0.0317,4.4,4.9,4.3,4.9,4.5,4.0,4.1,9.6,3.0,4.5,67.1,0,0
37.8,38.0,37.6,34.0,34.0,34.0,0.00837,0.0156,0.0333,0.00787,0.00832,5.48,0.0159,0.00794,0.0398,0.0378,0.242,0.0114,6.9,5,17,5,300,3.5,8.3,4.2,3.6,0.0318,3.9,3.5,3.9,3.8,4.3,4.0,4.1,8.8,2.4,5.5,63.8,0,0
46.5,50.2,42.8,36.2,39.6,32.8,0.00777,0.0119,0.0329,0.00758,0.00807,5.03,0.0106,0.00709,0.0407,0.0379,0.239,0.0106,7.91,6,20,6,400,65.3,8.0,4.67,5.0,0.0313,4.0,4.0,4.33,5.0,4.67,5.67,3.67,7.67,2.33,7.33,132.0,0,0
44.7,45.6,43.8,33.0,32.0,34.0,0.00781,0.011,0.0335,0.00707,0.00767,5.11,0.00967,0.00709,0.0395,0.0379,0.234,0.0107,8.0,6,21,6,400,55.3,11.9,4.5,6.0,0.0319,5.75,5.63,5.5,6.88,4.63,4.63,5.88,10.6,3.25,8.0,138.0,0,0
42.6,41.6,43.6,37.5,39.4,35.6,0.0085,0.0119,0.0335,0.00707,0.00802,5.21,0.0105,0.00698,0.0399,0.038,0.235,0.0111,7.78,5,19,5,400,26.1,13.0,4.7,6.6,0.0313,6.7,6.0,5.0,6.8,5.3,4.6,6.8,11.8,3.4,8.9,116.0,0,0
38.8,37.8,39.8,35.1,36.4,33.8,0.00795,0.0111,0.0335,0.00806,0.00763,5.32,0.00966,0.00743,0.0399,0.0379,0.235,0.0102,7.63,5,19,5,400,3.2,11.3,5.4,5.9,0.032,5.6,5.6,4.5,5.6,5.8,6.3,5.5,10.9,3.3,8.2,87.1,0,0
41.2,39.4,43.0,35.5,40.8,30.2,0.00857,0.0125,0.0335,0.00717,0.00833,5.43,0.0105,0.00743,0.0398,0.0377,0.237,0.011,7.55,5,19,5,400,3.6,11.2,5.1,6.0,0.0319,5.0,6.2,5.1,6.4,5.8,6.7,5.4,12.4,3.6,7.7,90.2,0,0
39.0,38.8,39.2,33.5,39.0,28.0,0.00857,0.0116,0.0337,0.00631,0.00784,5.55,0.0097,0.00742,0.0397,0.0381,0.236,0.011,7.49,5,19,5,400,3.5,11.6,4.0,5.8,0.0313,6.1,6.3,5.5,6.6,5.9,4.7,5.5,13.1,3.7,8.3,90.6,0,0
42.5,41.6,43.4,33.9,33.6,34.2,0.00858,0.0125,0.0336,0.00764,0.00797,5.6,0.0105,0.00742,0.0398,0.0379,0.237,0.0106,7.41,5,17,5,400,4.0,11.7,4.8,4.4,0.0315,6.2,5.8,5.8,5.2,4.5,3.4,4.2,9.8,3.5,8.1,81.4,0,0
41.3,39.4,43.2,33.2,33.6,32.8,0.00848,0.0111,0.0337,0.00685,0.00787,5.65,0.00971,0.00745,0.0397,0.0376,0.236,0.012,7.4,5,17,5,400,4.6,11.2,5.6,3.8,0.0314,5.2,5.4,6.4,4.7,4.1,4.7,5.8,9.8,4.4,8.7,84.4,0,0
39.7,39.0,40.4,32.9,34.0,31.8,0.00848,0.0119,0.0338,0.00685,0.00841,5.76,0.0105,0.00745,0.0397,0.0379,0.24,0.012,7.42,5,19,5,400,4.7,11.0,5.4,4.6,0.0307,4.6,5.3,5.6,5.0,4.9,5.8,6.1,10.8,4.2,9.3,87.3,0,0
42.5,42.6,42.4,36.3,35.6,37.0,0.0088,0.0119,0.0336,0.00755,0.00577,5.9,0.0105,0.00687,0.0395,0.038,0.234,0.0115,7.4,5,20,5,400,4.7,11.9,5.8,5.8,0.0318,5.4,5.3,5.1,5.2,5.1,5.1,5.0,11.2,3.5,8.2,87.3,0,0
39.8,39.8,39.8,33.7,28.0,39.4,0.00885,0.0119,0.0335,0.00741,0.00719,5.94,0.00966,0.0074,0.0397,0.0379,0.241,0.0111,7.37,5,20,5,400,3.9,11.6,5.8,6.1,0.0315,5.4,5.5,5.9,5.4,6.1,4.8,5.3,11.9,3.6,8.0,89.3,0,0
39.1,39.2,39.0,34.4,31.8,37.0,0.00837,0.011,0.0336,0.00718,0.00719,6.13,0.00966,0.00813,0.0394,0.038,0.233,0.012,7.4,5,21,5,400,3.6,11.3,6.0,6.5,0.0318,5.1,6.1,5.4,5.9,5.4,5.6,4.8,11.2,4.0,8.4,89.3,0,0
40.5,39.4,41.6,34.3,32.4,36.2,0.00891,0.012,0.0337,0.00741,0.00699,6.1,0.0111,0.00813,0.0394,0.0382,0.238,0.0114,7.41,5,21,5,400,3.7,12.3,5.5,5.7,0.0313,5.3,5.4,5.8,5.8,5.6,5.6,5.7,11.3,4.7,8.5,90.9,0,0
42.7,43.6,41.8,31.7,28.4,35.0,0.00772,0.0111,0.0334,0.00724,0.00641,6.33,0.0104,0.00748,0.0395,0.0383,0.235,0.0119,7.39,5,21,5,400,4.1,11.0,4.9,5.6,0.0311,4.7,5.7,5.7,5.0,5.7,5.7,6.4,10.9,3.8,8.2,87.4,0,0
39.6,39.8,39.4,36.4,40.8,32.0,0.00818,0.012,0.0336,0.0077,0.0068,6.36,0.00948,0.008,0.0392,0.0382,0.237,0.0114,7.37,5,19,5,400,3.5,9.5,5.0,5.5,0.0305,5.2,6.0,6.3,5.4,5.2,5.8,6.4,11.3,2.7,7.8,85.6,0,0
39.0,41.6,36.4,34.1,33.0,35.2,0.00816,0.011,0.0336,0.00706,0.00637,6.47,0.00948,0.00658,0.0394,0.0382,0.235,0.0106,7.35,5,19,5,400,1.9,10.4,6.1,5.2,0.0313,6.0,5.6,6.8,5.9,5.4,5.2,5.7,11.6,2.2,8.1,86.1,0,0
41.1,43.4,38.8,35.2,35.8,34.6,0.00825,0.0119,0.0335,0.00706,0.00627,6.55,0.0102,0.00707,0.0396,0.0387,0.238,0.0109,7.39,5,21,5,400,2.9,12.2,7.1,6.9,0.0311,5.4,5.4,5.8,4.8,5.2,4.9,4.6,10.5,2.7,7.6,86.0,0,0
42.9,43.6,42.2,34.2,37.8,30.6,0.00753,0.0119,0.0338,0.00715,0.00645,7.03,0.0094,0.00643,0.0394,0.039,0.234,0.0109,7.36,5,21,5,400,3.5,10.5,6.0,6.7,0.0305,4.8,6.1,6.2,4.8,5.3,5.0,5.0,10.2,3.1,7.3,84.5,0,0
41.2,38.2,44.2,31.9,34.8,29.0,0.00819,0.0117,0.0336,0.00771,0.00692,7.39,0.0102,0.00627,0.0393,0.0389,0.237,0.0108,7.38,5,18,5,400,3.1,10.9,6.0,5.8,0.0303,5.7,7.1,7.1,5.5,4.3,6.6,5.3,11.8,3.7,7.0,89.9,0,0
41.5,40.8,42.2,33.4,30.4,36.4,0.00746,0.0108,0.0339,0.00813,0.00653,7.74,0.00945,0.00627,0.0392,0.0393,0.234,0.0104,7.36,5,18,5,400,3.1,11.6,6.1,6.2,0.0306,6.3,6.5,5.5,4.6,4.4,7.0,5.2,11.3,3.6,7.5,88.9,0,0
38.1,35.0,41.2,32.3,29.0,35.6,0.00778,0.0117,0.0335,0.00749,0.00708,2.12,0.0101,0.00638,0.0388,0.0362,0.232,0.0114,5.8,5,13,5,200,42.6,7.6,3.4,2.6,0.0305,3.6,3.4,1.8,3.0,2.0,4.2,3.8,6.8,1.8,5.0,91.6,0,0
32.3,31.8,32.8,31.3,30.4,32.2,0.00859,0.0108,0.0335,0.00718,0.00708,2.21,0.00928,0.00638,0.0377,0.0365,0.237,0.0115,6.16,5,18,5,200,22.2,6.5,3.7,2.2,0.0302,2.4,2.4,2.2,2.6,1.6,3.4,3.4,5.4,1.7,4.6,64.3,0,0
34.4,31.8,37.0,33.9,31.4,36.4,0.0086,0.0147,0.0337,0.00705,0.00696,2.24,0.0102,0.00632,0.0387,0.0363,0.234,0.0106,6.12,5,18,5,200,2.5,6.6,3.4,1.6,0.0307,1.9,2.5,1.8,2.0,2.0,2.9,3.2,4.9,1.7,3.9,40.9,0,0
32.8,34.6,31.0,30.2,27.2,33.2,0.00857,0.0138,0.0337,0.00731,0.00663,2.33,0.00936,0.00632,0.0387,0.0362,0.237,0.0105,6.18,5,16,5,200,2.2,6.3,3.2,1.6,0.0304,3.2,2.6,2.0,2.3,3.6,2.4,3.1,6.1,1.7,4.1,44.4,0,0
34.0,35.4,32.6,35.4,34.6,36.2,0.00902,0.0147,0.0337,0.00757,0.00691,2.44,0.0107,0.00627,0.0395,0.0366,0.235,0.00994,6.28,5,18,5,200,1.3,5.8,3.3,2.1,0.0298,2.9,2.1,2.6,2.7,3.9,2.1,2.7,5.6,1.5,4.8,43.4,0,0
32.0,34.0,30.0,31.3,33.8,28.8,0.00918,0.0147,0.0336,0.00767,0.00611,2.46,0.0101,0.00675,0.0377,0.0364,0.235,0.0104,6.31,5,17,5,200,1.9,5.2,2.9,2.2,0.0305,3.2,3.7,2.9,3.2,3.0,2.5,2.6,5.9,1.8,4.4,45.4,0,0
34.0,31.4,36.6,31.5,27.4,35.6,0.00929,0.0147,0.0336,0.00705,0.00611,2.56,0.0101,0.00675,0.0386,0.0367,0.235,0.0108,6.28,5,16,5,200,2.1,5.2,2.5,2.5,0.0303,3.9,4.0,2.9,3.3,2.6,2.8,2.4,6.2,1.8,3.6,45.8,0,0
31.3,27.8,34.8,32.3,29.0,35.6,0.00929,0.0133,0.0338,0.0069,0.00621,2.66,0.00929,0.00624,0.0388,0.0367,0.236,0.0109,6.35,5,17,5,200,1.7,5.5,2.5,2.6,0.0295,3.4,3.7,2.1,3.2,2.7,3.1,2.6,5.8,1.6,3.1,43.6,0,0
34.4,33.0,35.8,34.2,31.4,37.0,0.00915,0.0152,0.034,0.00684,0.00682,2.72,0.00928,0.00667,0.0386,0.0366,0.233,0.0101,6.41,5,19,5,200,1.6,4.5,2.6,2.7,0.0305,3.1,3.5,2.3,2.9,3.2,2.8,2.7,5.7,1.9,3.0,42.5,0,0
33.6,34.0,33.2,29.3,29.8,28.8,0.00853,0.0144,0.0338,0.00627,0.00667,2.76,0.00928,0.00662,0.0386,0.0365,0.231,0.0109,6.44,5,20,5,200,2.1,5.1,2.4,2.4,0.0302,2.9,3.0,2.5,3.1,3.6,2.5,2.6,4.6,1.4,4.0,42.2,0,0
33.7,35.2,32.2,33.0,32.4,33.6,0.00853,0.0144,0.0339,0.00636,0.00716,2.91,0.01,0.00662,0.0389,0.0364,0.23,0.0111,6.48,5,19,5,200,1.7,5.3,1.8,2.6,0.0297,3.2,2.7,2.4,3.2,3.2,2.7,2.9,4.8,1.5,4.0,42.0,0,0
34.3,35.0,33.6,35.2,36.4,34.0,0.00904,0.0157,0.0338,0.00614,0.00662,3.01,0.00925,0.00604,0.0387,0.037,0.234,0.0113,6.55,5,19,5,200,1.4,5.4,1.8,3.9,0.0303,3.3,2.3,2.4,2.2,3.1,3.5,3.1,6.8,2.1,3.6,44.9,0,0
35.3,35.4,35.2,33.4,28.8,38.0,0.00913,0.0158,0.0338,0.00614,0.00715,3.06,0.0102,0.00555,0.0387,0.0367,0.233,0.0112,6.57,5,17,5,200,2.0,5.8,2.2,3.3,0.0302,3.2,2.8,2.8,1.7,2.9,3.1,3.2,6.0,1.6,4.2,44.8,0,0
32.9,33.6,32.2,30.5,31.0,30.0,0.00895,0.0148,0.0337,0.00608,0.00678,3.17,0.0103,0.0094,0.0388,0.0372,0.234,0.0118,6.57,5,17,5,200,2.3,5.9,2.5,2.8,0.0305,2.6,3.6,2.2,2.4,2.3,2.5,2.5,4.0,1.2,4.0,40.8,0,0
34.7,34.2,35.2,32.9,32.0,33.8,0.00916,0.0158,0.0339,0.00665,0.00726,3.25,0.0103,0.0094,0.0387,0.0368,0.234,0.0113,6.58,5,18,5,200,3.0,5.2,3.3,2.9,0.0301,2.3,2.8,1.6,2.7,2.4,3.1,1.9,5.0,1.5,4.0,41.7,0,0
32.6,32.8,32.4,32.9,33.2,32.6,0.00916,0.0149,0.0336,0.00633,0.00698,3.29,0.00946,0.0101,0.0401,0.0369,0.233,0.0114,6.57,5,20,5,200,2.8,4.7,3.1,2.2,0.0301,2.8,1.9,2.2,2.5,2.8,3.0,2.2,5.1,1.7,4.4,41.4,0,0
34.2,34.6,33.8,31.2,28.6,33.8,0.0089,0.016,0.0338,0.00666,0.00742,3.41,0.0102,0.00815,0.039,0.0368,0.233,0.0113,6.55,5,17,5,200,2.1,5.5,2.3,2.1,0.0293,2.6,2.0,2.6,3.5,3.1,2.3,2.4,4.2,1.4,4.6,40.7,0,0
32.4,31.4,33.4,33.4,32.6,34.2,0.00816,0.0151,0.0337,0.00675,0.0069,3.64,0.00946,0.00855,0.04,0.0372,0.233,0.0109,6.56,5,18,5,200,1.6,6.2,2.2,2.2,0.0295,2.6,2.8,2.8,3.3,2.6,2.7,2.9,5.0,1.4,4.1,42.4,0,0
