Avg Host Node1 CPU Usage,Host Node1 CPU 0 Usage,Host Node1 CPU 1 Usage,Avg Host Node2 CPU Usage,Host Node2 CPU 0 Usage,Host Node2 CPU 1 Usage,Avg Host Node3 CPU Usage,Host Node3 CPU 0 Usage,Host Node3 CPU 1 Usage,checkoutservice CPU Usage,currencyservice CPU Usage,emailservice CPU Usage,frontend 1 CPU Usage,frontend 2 CPU Usage,loadgenerator CPU Usage,paymentservice CPU Usage,productcatalogservice CPU Usage,recommendationservice 1 CPU Usage,recommendationservice 2 CPU Usage,redis-cart CPU Usage,shippingservice CPU Usage,Average Response Time,Median Response Time,Current Response Time Percentile 95,Current Response Time Percentile 50,Number of Users,current_rps GET /,current_rps GET /cart,current_rps GET /product/0PUK6V6EV0,current_rps GET /product/1YMWWN1N4O,adservice CPU Usage,current_rps GET /product/2ZYFJ3GM2N,current_rps GET /product/66VCHSJNUP,current_rps GET /product/6E92ZMYYFZ,current_rps GET /product/9SIQT8TOJO,current_rps GET /product/L9ECAV7KIM,current_rps GET /product/LS4PSXUNUM,current_rps GET /product/OLJCESPC7Z,current_rps POST /cart,current_rps POST /cart/checkout,current_rps POST /setCurrency,current_rps Aggregated,StressNG 1 CPU Usage,StressNG 2 CPU Usage,StressNG 3 CPU Usage
24.1,22.0,26.2,28.9,25.8,32.0,23.5,23.0,24.0,0.0072,0.0129,0.0348,0.00662,0.00748,4.77,0.0108,0.00677,0.0402,0.0374,0.231,0.0112,8.38,6,16,6,25,0.2,0.6,0.2,0.5,0.0365,0.4,0.4,0.1,0.2,0.5,0.2,0.6,0.9,0.2,0.8,5.8,0,0,0
22.9,18.8,27.0,27.3,32.4,22.2,22.4,25.2,19.6,0.00756,0.0137,0.0348,0.00743,0.00719,3.93,0.00957,0.00677,0.0401,0.0371,0.231,0.0116,8.35,6,16,6,25,0.4,0.7,0.1,0.3,0.0378,0.2,0.6,0.5,0.2,0.4,0.3,0.5,0.9,0.3,0.7,6.1,0,0,0
23.3,19.2,27.4,28.4,27.2,29.6,24.7,25.4,24.0,0.00718,0.0129,0.0348,0.00808,0.00735,3.1,0.0104,0.00732,0.04,0.037,0.228,0.0105,8.45,6,19,7,25,0.3,0.6,0.0,0.5,0.0373,0.1,0.5,0.5,0.4,0.3,0.2,0.3,0.7,0.4,0.6,5.4,0,0,0
23.2,21.9,24.5,25.4,22.6,28.2,21.9,20.0,23.8,0.00697,0.0128,0.0346,0.00801,0.00713,2.28,0.0102,0.00666,0.0399,0.0368,0.229,0.0106,8.4,6,20,6,25,0.1,0.7,0.0,0.2,0.0363,0.2,0.5,0.4,0.5,0.2,0.2,0.3,0.6,0.5,0.5,4.9,0,0,0
23.7,22.5,24.9,29.2,27.2,31.2,25.7,26.2,25.2,0.00745,0.0138,0.0344,0.00735,0.00739,1.51,0.0102,0.00665,0.0409,0.0365,0.228,0.0101,8.32,6,19,6,25,0.0,1.1,0.1,0.3,0.0375,0.3,0.5,0.4,0.6,0.2,0.4,0.3,0.7,0.4,0.3,5.6,0,0,0
24.0,23.0,25.0,26.7,27.6,25.8,21.2,25.2,17.2,0.00692,0.0128,0.0343,0.00778,0.00777,0.771,0.00914,0.00665,0.0398,0.0362,0.229,0.0106,8.2,6,14,6,25,0.0,1.2,0.2,0.4,0.0375,0.2,0.5,0.2,0.3,0.5,0.5,0.2,0.6,0.1,0.4,5.3,0,0,0
24.5,19.0,30.0,27.4,29.0,25.8,24.3,19.2,29.4,0.00743,0.0137,0.0348,0.00746,0.00756,0.564,0.00912,0.00674,0.0398,0.0364,0.227,0.0101,8.21,6,17,6,25,0.2,1.0,0.5,0.5,0.0364,0.0,0.3,0.3,0.4,0.8,0.5,0.2,1.1,0.6,0.3,6.7,0,0,0
22.9,25.6,20.2,27.9,27.8,28.0,22.5,22.2,22.8,0.00677,0.0124,0.0346,0.00788,0.00751,0.578,0.00912,0.00666,0.0399,0.0361,0.228,0.0101,8.19,6,20,6,25,0.3,0.5,0.4,0.6,0.0374,0.0,0.1,0.4,0.7,0.6,0.7,0.2,1.0,0.6,0.3,6.4,0,0,0
24.5,20.4,28.6,27.6,23.4,31.8,25.1,28.2,22.0,0.0074,0.0137,0.0347,0.00746,0.00771,0.619,0.00989,0.00668,0.0397,0.0364,0.231,0.0109,8.2,6,21,6,25,0.3,0.7,0.1,0.4,0.0373,0.0,0.2,0.4,0.5,0.2,0.5,0.3,0.5,0.2,0.3,4.6,0,0,0
23.6,19.8,27.4,28.3,26.2,30.4,21.8,22.4,21.2,0.00673,0.0136,0.0345,0.0074,0.0081,0.59,0.00914,0.00715,0.04,0.0359,0.228,0.0112,6.28,5,14,5,50,0.0,0.0,0.0,0.0,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
25.4,26.0,24.8,27.2,33.6,20.8,25.3,24.4,26.2,0.00739,0.0136,0.0344,0.0074,0.00757,0.595,0.0101,0.00715,0.0398,0.0361,0.227,0.0122,6.66,5,14,5,50,10.8,1.8,0.6,0.8,0.0358,0.6,1.8,1.6,0.6,0.8,0.8,1.2,1.4,0.8,1.2,24.8,0,0,0
24.8,29.4,20.2,26.8,28.4,25.2,22.4,21.0,23.8,0.00669,0.0127,0.0344,0.00753,0.00791,0.621,0.00932,0.00657,0.0399,0.0362,0.226,0.0112,7.01,5,19,6,50,5.7,1.4,0.5,0.8,0.0371,0.6,1.5,1.2,0.7,0.8,0.6,0.8,1.1,0.4,1.1,17.2,0,0,0
24.3,24.6,24.0,28.6,30.2,27.0,23.2,21.4,25.0,0.00719,0.0136,0.0344,0.00733,0.00802,0.657,0.0102,0.00657,0.04,0.0359,0.226,0.0113,7.32,6,21,7,50,0.4,1.1,0.7,0.6,0.037,0.6,0.9,0.7,0.8,0.5,0.8,0.8,1.1,0.2,1.0,10.2,0,0,0
24.2,29.4,19.0,27.8,32.0,23.6,22.0,21.0,23.0,0.00664,0.0127,0.0344,0.00736,0.00831,0.675,0.00927,0.00609,0.0402,0.0362,0.225,0.0108,7.59,6,22,7,50,0.3,1.8,0.8,0.6,0.0358,0.5,0.8,0.4,0.9,0.5,0.9,1.0,1.2,0.3,1.0,11.0,0,0,0
25.4,27.2,23.6,26.4,27.4,25.4,24.7,23.4,26.0,0.00727,0.0136,0.0343,0.00693,0.00757,0.713,0.01,0.00664,0.0401,0.0357,0.227,0.0105,7.59,6,21,6,50,0.4,2.0,0.6,0.7,0.0374,0.3,0.8,0.2,0.6,0.8,0.6,0.7,1.1,0.3,1.1,10.2,0,0,0
25.3,27.4,23.2,28.0,28.4,27.6,22.6,20.0,25.2,0.00674,0.0105,0.0346,0.00682,0.0077,0.728,0.00927,0.00664,0.0404,0.0357,0.225,0.011,7.68,6,18,6,50,0.6,2.2,0.9,0.4,0.0362,0.3,0.7,0.4,0.8,0.7,0.7,0.7,1.3,0.6,0.9,11.2,0,0,0
24.8,25.2,24.4,26.6,32.6,20.6,24.7,23.8,25.6,0.00736,0.0114,0.0344,0.00682,0.00795,0.754,0.00933,0.00715,0.0402,0.0357,0.228,0.0114,7.58,6,18,6,50,0.5,1.7,1.0,0.7,0.0374,0.4,0.8,0.7,0.9,0.8,0.4,0.4,1.2,0.8,1.1,11.4,0,0,0
24.1,28.6,19.6,28.2,29.8,26.6,22.5,24.6,20.4,0.00736,0.0102,0.0345,0.00751,0.00753,0.789,0.00933,0.00661,0.0405,0.036,0.225,0.012,7.6,6,16,6,50,0.3,0.8,0.7,1.0,0.0371,0.4,0.5,0.7,0.7,0.8,0.4,0.6,1.5,0.8,1.1,10.3,0,0,0
24.6,23.8,25.4,26.4,25.4,27.4,24.5,23.6,25.4,0.00637,0.00936,0.0345,0.00668,0.00779,0.817,0.0101,0.00712,0.0403,0.0356,0.227,0.0114,7.78,6,19,6,50,0.5,1.0,0.9,0.8,0.036,0.5,0.5,0.9,0.7,0.4,0.8,0.7,1.4,0.6,1.1,10.8,0,0,0
24.5,22.2,26.8,28.2,28.6,27.8,23.4,22.8,24.0,0.00682,0.011,0.0343,0.00733,0.00763,0.843,0.00935,0.00657,0.0401,0.0357,0.229,0.0115,7.71,6,21,6,50,0.5,1.1,0.9,1.0,0.0401,0.8,1.0,0.8,0.6,0.3,0.6,0.4,0.9,0.5,1.2,10.6,0,0,0
24.9,23.0,26.8,28.4,27.2,29.6,24.1,27.6,20.6,0.00739,0.011,0.0344,0.00701,0.00783,0.869,0.00862,0.00712,0.0406,0.0358,0.225,0.0111,7.75,6,19,6,50,0.3,1.4,0.4,0.9,0.0401,0.9,1.0,0.6,0.6,0.8,0.5,0.9,1.5,0.5,1.3,11.6,0,0,0
24.1,23.2,25.0,27.8,28.8,26.8,22.4,24.2,20.6,0.00691,0.01,0.0342,0.00742,0.00776,0.897,0.0098,0.0066,0.0394,0.036,0.228,0.012,7.84,6,19,6,50,0.6,2.2,0.6,0.5,0.039,0.7,0.7,0.7,0.3,1.3,0.5,0.6,1.4,0.4,1.2,11.7,0,0,0
23.8,29.0,18.6,27.0,25.0,29.0,23.7,26.8,20.6,0.00754,0.0115,0.0342,0.0072,0.00789,0.919,0.0106,0.00773,0.0405,0.036,0.224,0.0115,7.86,6,20,6,50,0.8,2.3,0.9,0.7,0.0402,0.6,0.6,0.7,0.4,1.2,0.2,0.2,0.9,0.3,1.0,10.8,0,0,0
24.9,26.0,23.8,27.9,27.8,28.0,24.1,22.8,25.4,0.00704,0.0106,0.0342,0.0075,0.00754,0.927,0.00928,0.00718,0.0404,0.0362,0.229,0.0121,7.85,6,21,6,50,0.4,1.3,0.8,0.8,0.0399,0.3,0.4,1.0,0.7,0.9,0.5,0.5,1.0,0.1,0.9,9.6,0,0,0
25.0,28.4,21.6,26.4,28.0,24.8,22.8,21.2,24.4,0.00769,0.0115,0.034,0.00719,0.0076,0.971,0.0101,0.00777,0.0415,0.0363,0.228,0.0117,7.87,6,21,6,50,0.5,1.3,0.6,0.6,0.0389,0.5,0.4,0.9,0.9,0.8,0.7,0.5,0.9,0.0,1.0,9.6,0,0,0
24.3,21.6,27.0,28.1,29.8,26.4,23.5,22.6,24.4,0.00706,0.0102,0.0339,0.00755,0.00745,0.993,0.0101,0.00723,0.0407,0.0362,0.228,0.0112,7.86,6,19,6,50,0.5,1.8,0.6,0.7,0.0401,0.8,0.3,0.8,0.8,0.8,0.7,0.4,1.1,0.2,1.6,11.1,0,0,0
25.2,27.0,23.4,26.7,22.4,31.0,24.0,21.4,26.6,0.00845,0.0112,0.034,0.00717,0.00772,1.03,0.0101,0.00773,0.0406,0.0362,0.229,0.0109,7.97,6,21,6,50,0.3,1.4,0.6,0.9,0.04,0.6,0.3,0.9,0.7,1.0,0.9,0.9,1.5,0.4,1.4,11.8,0,0,0
25.0,24.2,25.8,29.3,32.0,26.6,24.0,26.0,22.0,0.00783,0.0103,0.0344,0.00738,0.00781,1.08,0.0102,0.00651,0.0403,0.0366,0.229,0.0103,7.96,6,25,6,50,0.4,1.1,0.3,0.9,0.0401,0.7,0.6,0.8,0.7,0.8,1.1,1.3,1.4,0.5,1.0,11.6,0,0,0
24.5,21.8,27.2,25.6,24.6,26.6,22.8,20.4,25.2,0.00833,0.0112,0.0344,0.00786,0.0071,1.14,0.0102,0.00707,0.0413,0.0366,0.23,0.0112,7.97,6,24,6,50,0.4,1.3,0.6,0.6,0.0387,0.5,0.4,1.0,0.8,0.7,1.2,0.9,1.4,0.6,1.0,11.4,0,0,0
28.3,29.6,27.0,29.6,29.6,29.6,25.7,27.0,24.4,0.0077,0.0103,0.0341,0.00788,0.00631,1.13,0.00986,0.00744,0.0401,0.0369,0.232,0.0119,6.99,5,18,6,100,35.3,8.0,1.33,2.0,0.0405,3.33,1.0,3.67,5.67,2.67,2.67,3.67,7.0,2.33,3.0,81.7,0,0,0
24.2,22.4,26.0,28.6,31.2,26.0,22.9,24.2,21.6,0.00714,0.0104,0.0341,0.00832,0.00722,1.17,0.00988,0.00645,0.0403,0.0372,0.229,0.0119,7.12,5,19,6,100,13.4,4.63,1.13,0.875,0.0388,2.38,1.63,2.13,3.38,1.38,1.5,2.0,4.5,1.63,2.0,42.5,0,0,0
25.4,27.6,23.2,28.8,27.8,29.8,25.0,27.2,22.8,0.00774,0.0114,0.0342,0.00844,0.0067,1.23,0.00988,0.00698,0.041,0.0375,0.229,0.0111,7.18,5,19,6,100,0.6,3.2,1.2,1.6,0.0403,1.5,1.9,1.5,1.5,1.2,1.3,1.2,3.1,1.3,1.4,22.5,0,0,0
25.4,24.6,26.2,29.4,27.2,31.6,22.4,23.6,21.2,0.00713,0.0105,0.0342,0.00841,0.00685,1.27,0.00907,0.00647,0.0403,0.0376,0.229,0.0115,7.24,5,17,6,100,1.3,3.4,1.3,2.5,0.0389,1.5,2.4,1.8,1.0,1.4,1.4,1.3,3.1,1.4,1.1,24.9,0,0,0
26.0,26.0,26.0,27.1,29.0,25.2,24.6,27.4,21.8,0.00713,0.0115,0.0341,0.00772,0.0074,1.31,0.00907,0.00705,0.04,0.0373,0.23,0.0107,7.3,6,18,6,100,1.0,2.9,1.1,1.8,0.0404,1.5,2.0,1.8,1.1,1.6,1.2,1.3,3.3,1.3,1.5,23.4,0,0,0
24.6,22.4,26.8,28.3,30.0,26.6,23.9,25.4,22.4,0.00758,0.0115,0.0341,0.0082,0.00703,1.37,0.0108,0.00802,0.0402,0.0377,0.228,0.0103,7.4,6,22,6,100,0.6,3.1,1.2,1.7,0.0404,1.0,1.3,1.3,0.9,1.9,1.5,1.2,3.0,0.8,2.4,21.9,0,0,0
25.2,23.8,26.6,26.6,23.8,29.4,23.8,27.8,19.8,0.00768,0.0116,0.0345,0.007,0.00731,1.39,0.0108,0.00802,0.0402,0.0377,0.226,0.0104,7.43,6,19,6,100,1.1,3.0,1.1,1.4,0.0362,1.0,1.8,1.0,0.8,1.6,1.8,1.5,2.7,0.7,2.5,22.0,0,0,0
25.6,28.8,22.4,27.1,25.6,28.6,22.9,23.8,22.0,0.00711,0.0116,0.0344,0.00805,0.00713,1.44,0.012,0.00802,0.0402,0.0378,0.231,0.0112,7.43,6,17,6,100,0.9,2.3,1.4,0.9,0.036,1.3,1.3,1.4,1.3,1.8,1.5,1.5,2.5,0.8,2.8,21.7,0,0,0
25.5,21.2,29.8,27.1,27.4,26.8,25.0,23.8,26.2,0.00777,0.0128,0.0346,0.00764,0.00685,1.49,0.0108,0.00802,0.0403,0.0381,0.228,0.0114,7.38,6,15,6,100,0.9,2.5,1.6,1.5,0.0374,1.5,1.1,2.0,1.3,1.9,1.3,1.1,2.4,0.7,2.2,22.0,0,0,0
25.0,25.0,25.0,27.5,22.0,33.0,23.4,25.0,21.8,0.00714,0.0113,0.0346,0.00798,0.00699,1.54,0.0101,0.00689,0.0402,0.038,0.23,0.0116,7.33,6,15,6,100,1.0,3.2,1.0,1.4,0.0362,1.3,1.3,1.4,1.3,1.5,1.2,1.4,2.3,0.7,1.3,20.3,0,0,0
25.8,24.2,27.4,27.5,31.6,23.4,23.1,26.0,20.2,0.00714,0.0121,0.0345,0.00771,0.00749,1.59,0.0109,0.00746,0.0399,0.0379,0.224,0.0114,7.4,6,19,6,100,1.2,3.9,1.1,1.4,0.0373,1.1,1.0,0.6,1.6,1.1,1.3,1.3,2.4,0.9,2.1,21.0,0,0,0
26.5,24.8,28.2,27.7,24.0,31.4,22.6,24.6,20.6,0.00763,0.0113,0.0347,0.00804,0.0072,1.63,0.0109,0.00687,0.04,0.0377,0.228,0.0118,7.54,6,24,6,100,1.2,3.8,1.0,1.6,0.0373,1.5,1.5,1.4,1.6,1.1,1.5,0.8,2.2,0.7,2.4,22.3,0,0,0
26.9,27.4,26.4,28.5,26.6,30.4,26.1,27.4,24.8,0.00815,0.0123,0.0347,0.00759,0.00701,1.69,0.0101,0.00745,0.0408,0.0377,0.225,0.0114,7.56,6,22,6,100,1.1,3.0,0.7,1.4,0.0361,2.1,2.0,1.6,1.3,1.3,1.3,0.7,2.3,0.7,2.0,21.5,0,0,0
25.8,22.2,29.4,30.2,27.8,32.6,23.9,20.8,27.0,0.00721,0.0153,0.0347,0.00816,0.00713,1.74,0.0108,0.00752,0.0401,0.0378,0.226,0.0114,7.59,6,18,6,100,1.1,2.3,0.8,1.3,0.0377,1.6,1.9,1.2,1.7,1.9,1.5,1.2,2.9,1.3,2.3,23.0,0,0,0
26.0,22.6,29.4,27.6,31.4,23.8,24.7,27.8,21.6,0.00743,0.0154,0.0344,0.00796,0.00704,1.77,0.00997,0.00752,0.0403,0.0375,0.226,0.0114,7.62,6,17,6,100,0.8,2.7,1.0,1.1,0.0375,1.0,1.6,1.1,1.8,1.9,1.8,1.6,2.6,1.1,2.4,22.5,0,0,0
24.6,27.6,21.6,28.8,27.2,30.4,22.7,20.2,25.2,0.00693,0.0145,0.0345,0.00808,0.00752,1.83,0.0107,0.00696,0.0391,0.0374,0.228,0.011,7.62,6,17,6,100,1.3,3.4,1.0,1.1,0.0378,1.3,1.3,1.3,1.1,1.3,1.8,1.5,2.3,0.7,1.7,21.1,0,0,0
25.3,21.8,28.8,28.6,30.4,26.8,23.7,23.8,23.6,0.00756,0.0155,0.0345,0.00752,0.00734,1.89,0.0107,0.00739,0.0391,0.0376,0.226,0.0114,7.67,6,18,6,100,1.4,3.2,1.2,0.7,0.0362,1.3,2.0,1.5,1.2,1.0,1.8,1.2,2.1,0.9,2.1,21.6,0,0,0
23.5,22.0,25.0,28.1,27.2,29.0,23.2,24.4,22.0,0.00756,0.0145,0.0343,0.00783,0.00727,1.97,0.0115,0.00686,0.0401,0.0374,0.227,0.0116,7.65,6,17,6,100,1.4,2.9,1.7,1.4,0.0373,1.4,2.1,1.1,1.4,0.8,1.7,1.4,2.6,1.1,2.1,23.1,0,0,0
25.2,25.0,25.4,26.9,22.6,31.2,23.6,23.0,24.2,0.00742,0.0154,0.0344,0.00783,0.0074,2.06,0.0115,0.00737,0.04,0.0374,0.224,0.0114,7.66,6,17,6,100,1.2,2.6,2.0,1.1,0.0377,1.5,1.4,1.0,1.2,1.2,1.1,1.5,2.2,0.7,1.4,20.1,0,0,0
24.2,28.4,19.9,26.0,22.2,29.8,22.7,26.6,18.8,0.0075,0.0111,0.0366,0.00754,0.00722,14.0,0.00998,0.00659,0.0419,0.0403,0.233,0.0112,9.89,5,25,5,25,17.0,30.3,7.0,14.0,0.0441,0.0,3.0,13.5,1.0,1.0,1.0,3.0,2.0,9.0,1.0,36.0,0,0,0
22.0,25.5,18.5,29.6,27.8,31.4,24.4,23.0,25.8,0.00702,0.0259,0.0364,0.0072,0.00724,13.3,0.00982,0.00709,0.0418,0.0401,0.233,0.0116,9.34,6,17,5,25,5.0,0.167,1.33,14.0,0.0439,0.833,0.667,13.5,0.833,0.667,0.333,1.0,1.17,0.167,0.667,12.8,0,0,0
21.7,21.6,21.8,27.4,23.6,31.2,22.7,25.6,19.8,0.0072,0.0245,0.0361,0.00737,0.00721,12.4,0.00982,0.00659,0.0418,0.0393,0.236,0.012,8.77,6,17,6,25,3.1,0.2,1.0,0.1,0.0451,0.5,0.4,0.0,0.7,0.5,0.4,0.6,0.8,0.1,0.6,9.0,0,0,0
23.7,22.8,24.6,28.1,25.0,31.2,24.0,26.6,21.4,0.00764,0.0245,0.0358,0.0069,0.00711,11.6,0.00962,0.00709,0.0418,0.0394,0.234,0.012,8.74,6,19,6,25,0.5,0.4,0.5,0.4,0.0439,0.3,0.0,0.3,0.3,0.2,0.5,0.1,0.6,0.0,0.5,4.6,0,0,0
23.4,24.2,22.6,27.0,24.6,29.4,22.3,21.4,23.2,0.00711,0.0253,0.0356,0.00742,0.00739,10.5,0.00962,0.00711,0.0428,0.0392,0.237,0.0115,8.72,6,20,6,25,0.5,0.4,0.3,0.3,0.0455,0.6,0.0,0.2,0.3,0.3,0.5,0.1,0.3,0.0,0.4,4.2,0,0,0
23.0,23.8,22.2,27.2,24.0,30.4,24.5,24.6,24.4,0.00767,0.0255,0.0354,0.00742,0.00695,9.79,0.0108,0.00711,0.0418,0.0384,0.235,0.0112,8.47,6,19,6,25,0.2,0.4,0.2,0.2,0.0453,0.7,0.2,0.3,0.2,0.3,0.3,0.2,0.5,0.1,0.2,4.0,0,0,0
21.9,20.0,23.8,27.0,30.2,23.8,22.8,21.8,23.8,0.00767,0.0247,0.0351,0.00752,0.00728,8.98,0.0102,0.00713,0.0416,0.0383,0.235,0.0111,8.45,6,16,6,25,0.1,0.9,0.5,0.5,0.0455,0.4,0.2,0.4,0.0,0.7,0.1,0.4,1.1,0.2,0.2,5.7,0,0,0
23.7,23.6,23.8,27.0,25.2,28.8,23.8,25.2,22.4,0.00829,0.0257,0.0346,0.00732,0.00782,8.11,0.0102,0.00713,0.0414,0.0377,0.23,0.0111,8.36,6,17,6,25,0.1,0.9,0.5,0.3,0.0455,0.1,0.2,0.4,0.1,0.8,0.1,0.6,1.1,0.2,0.3,5.7,0,0,0
21.6,20.4,22.8,28.8,28.6,29.0,23.1,21.6,24.6,0.00777,0.0248,0.0342,0.00735,0.0074,7.33,0.00945,0.00671,0.0414,0.0381,0.231,0.0109,8.41,6,24,6,25,0.1,0.6,0.2,0.3,0.0455,0.2,0.6,0.3,0.3,0.5,0.1,0.6,0.9,0.4,0.4,5.5,0,0,0
23.6,25.2,22.0,27.0,23.6,30.4,22.8,20.4,25.2,0.00842,0.0257,0.0341,0.00699,0.00763,6.33,0.00945,0.00663,0.0416,0.0375,0.229,0.0113,8.21,6,16,6,25,0.0,0.9,0.3,0.2,0.0442,0.1,0.6,0.2,0.5,0.4,0.4,0.4,0.7,0.3,0.6,5.6,0,0,0
23.7,27.4,20.0,27.7,32.8,22.6,23.2,27.0,19.4,0.00715,0.0248,0.0337,0.00737,0.00751,5.64,0.0104,0.00663,0.0412,0.0375,0.23,0.0105,8.11,6,10,6,25,0.2,0.8,0.5,0.0,0.0453,0.1,0.5,0.2,0.3,0.4,0.6,0.5,0.6,0.1,0.7,5.5,0,0,0
23.0,20.8,25.2,26.5,22.4,30.6,24.3,19.6,29.0,0.00765,0.0248,0.0334,0.007,0.00771,4.73,0.00944,0.00679,0.0402,0.0373,0.229,0.0121,8.08,6,18,6,25,0.3,0.5,0.4,0.2,0.0452,0.2,0.5,0.3,0.2,0.5,0.5,0.6,0.5,0.1,0.6,5.4,0,0,0
23.6,25.2,22.0,29.3,28.8,29.8,21.6,17.0,26.2,0.00757,0.024,0.0331,0.00719,0.00791,3.88,0.0103,0.00951,0.0411,0.0369,0.231,0.012,7.97,6,16,6,25,0.1,0.7,0.0,0.2,0.0453,0.2,0.4,0.2,0.8,0.6,0.3,0.4,0.7,0.2,0.4,5.2,0,0,0
23.1,23.2,23.0,27.5,23.4,31.6,23.5,24.0,23.0,0.00765,0.0259,0.0328,0.00672,0.00721,3.1,0.00936,0.00951,0.0422,0.0368,0.232,0.0111,7.97,6,13,6,25,0.0,0.9,0.2,0.2,0.0486,0.3,0.3,0.1,0.8,0.7,0.3,0.1,0.5,0.2,0.4,5.0,0,0,0
21.4,23.6,19.2,28.9,28.2,29.6,23.1,23.2,23.0,0.00747,0.0297,0.0327,0.00652,0.0103,2.16,0.00936,0.00973,0.0413,0.0367,0.231,0.0117,7.97,6,18,6,25,0.3,0.8,0.5,0.5,0.0508,0.1,0.3,0.1,0.3,0.6,0.5,0.5,0.3,0.2,0.3,5.3,0,0,0
23.5,22.6,24.4,26.4,28.0,24.8,22.3,21.8,22.8,0.00747,0.0288,0.0323,0.00689,0.0105,1.58,0.00922,0.00973,0.041,0.0359,0.229,0.012,7.88,6,15,6,25,0.3,0.4,0.3,0.6,0.0458,0.2,0.3,0.3,0.3,0.5,0.3,0.7,0.5,0.3,0.2,5.2,0,0,0
23.7,21.6,25.8,29.3,29.8,28.8,23.6,19.4,27.8,0.00757,0.0279,0.032,0.00662,0.0105,0.661,0.00922,0.0092,0.04,0.0357,0.229,0.0112,7.86,6,18,6,25,0.1,0.5,0.3,0.4,0.0468,0.6,0.3,0.3,0.3,0.3,0.4,0.4,1.0,0.5,0.4,5.8,0,0,0
21.6,18.8,24.4,27.4,31.4,23.4,22.7,24.2,21.2,0.00761,0.0293,0.0321,0.00642,0.0109,0.541,0.0133,0.00959,0.0409,0.0357,0.229,0.0106,7.86,6,18,6,25,0.1,0.5,0.3,0.2,0.0466,0.7,0.3,0.3,0.4,0.0,0.7,0.2,1.1,0.6,0.7,6.1,0,0,0
22.6,21.2,24.0,27.4,28.4,26.4,22.5,18.2,26.8,0.0074,0.0284,0.032,0.00686,0.0104,0.572,0.0125,0.00817,0.041,0.0358,0.232,0.011,7.87,6,24,5,25,0.1,0.4,0.2,0.2,0.0454,0.5,0.3,0.5,0.5,0.3,0.8,0.1,0.9,0.5,0.7,6.0,0,0,0
22.6,21.0,24.2,26.6,32.4,20.8,25.0,24.2,25.8,0.00759,0.0284,0.0321,0.00693,0.0108,0.601,0.0133,0.00815,0.0423,0.0357,0.228,0.0109,7.82,6,24,5,25,0.1,0.9,0.2,0.6,0.0475,0.3,0.4,0.3,0.3,0.4,0.6,0.4,1.0,0.5,0.6,6.6,0,0,0
23.1,24.0,22.2,26.7,26.2,27.2,22.7,18.0,27.4,0.0072,0.0151,0.032,0.00629,0.0112,0.55,0.0124,0.00815,0.0406,0.0356,0.229,0.012,5.02,5,6,5,50,0.0,0.0,0.0,0.0,0.0546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
25.1,20.6,29.6,29.1,25.0,33.2,23.6,24.4,22.8,0.00714,0.0153,0.0318,0.00622,0.0109,0.583,0.0133,0.00812,0.0394,0.0354,0.227,0.0123,5.74,5,12,5,50,11.0,1.8,0.8,0.8,0.0525,1.0,1.2,1.0,1.2,1.2,2.0,1.6,3.4,1.2,0.6,28.8,0,0,0
23.5,26.2,20.8,27.6,25.2,30.0,25.1,22.4,27.8,0.00782,0.0143,0.032,0.00631,0.0112,0.604,0.0121,0.00812,0.0404,0.0352,0.227,0.0123,6.21,5,19,6,50,6.0,1.5,0.6,0.4,0.054,0.7,0.9,0.9,1.4,0.8,1.6,1.0,2.2,0.9,0.6,19.5,0,0,0
24.0,26.4,21.6,27.1,23.4,30.8,23.9,23.0,24.8,0.0083,0.0152,0.032,0.00621,0.0109,0.618,0.0122,0.00814,0.0403,0.0351,0.227,0.0117,6.42,5,15,6,50,0.7,1.6,0.4,0.2,0.054,0.4,0.6,0.9,1.0,0.9,0.9,0.4,1.2,0.7,0.8,10.7,0,0,0
22.8,24.0,21.6,27.8,25.8,29.8,22.8,22.4,23.2,0.00725,0.0143,0.0321,0.0067,0.0105,0.635,0.0122,0.00814,0.0403,0.0353,0.229,0.0122,6.66,5,14,6,50,0.2,1.6,0.9,0.3,0.0527,0.5,0.4,0.9,0.7,1.1,0.6,0.4,1.0,0.5,0.8,9.9,0,0,0
23.5,23.2,23.8,27.0,23.8,30.2,24.6,24.0,25.2,0.00791,0.0153,0.0322,0.00639,0.0105,0.65,0.0136,0.00961,0.0402,0.0351,0.228,0.0113,7.03,6,19,6,50,0.3,1.2,1.0,0.2,0.0537,0.9,0.8,0.9,1.0,0.7,0.5,0.6,0.9,0.4,0.7,10.1,0,0,0
24.4,24.4,24.4,27.4,29.2,25.6,22.4,23.6,21.2,0.00726,0.0144,0.0322,0.00657,0.0107,0.669,0.0144,0.00918,0.0399,0.0352,0.228,0.0109,7.17,6,21,6,50,0.6,1.1,0.4,0.6,0.0536,1.0,0.8,0.8,1.3,0.6,0.6,0.6,1.3,0.6,0.8,11.1,0,0,0
